"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","174.75","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","158.05","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","142.05","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","126.95","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","112.6","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","99.3","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","285.45","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","266.2","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","247.15","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","228.4","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","210","0","0","0","0","0","1194.55"
"APOLLOHOSP","02-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","6.8","0","0","0","0","0","1194.55"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","7.9","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","195.45","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","4.95","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","3.85","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","3","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","2.35","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","1.8","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","27.85","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","23","0","0","0","0","0","1199.3"
